Open,High,Low,Close,Adj Close,Volume
175.64500427246094,175.68800354003906,175.47999572753906,175.5500030517578,175.5500030517578,372493
175.55499267578125,175.58999633789062,175.16000366210938,175.27499389648438,175.27499389648438,527572
175.27499389648438,175.3000030517578,174.97000122070312,175.05499267578125,175.05499267578125,589974
175.0399932861328,175.2899932861328,175.00999450683594,175.2698974609375,175.2698974609375,550351
175.25999450683594,175.67999267578125,175.2427978515625,175.5458984375,175.5458984375,670842
175.53500366210938,175.64999389648438,175.42999267578125,175.50999450683594,175.50999450683594,504461
175.50999450683594,175.61680603027344,175.35000610351562,175.61050415039062,175.61050415039062,409545
175.61000061035156,175.6649932861328,175.46009826660156,175.57000732421875,175.57000732421875,525006
175.57000732421875,175.77999877929688,175.49000549316406,175.75,175.75,530097
175.75,175.80999755859375,175.4600067138672,175.48500061035156,175.48500061035156,493114
175.48500061035156,175.6999969482422,175.44000244140625,175.64500427246094,175.64500427246094,440711
175.64500427246094,175.89999389648438,175.3699951171875,175.48500061035156,175.48500061035156,895039
175.47999572753906,176.14999389648438,175.47000122070312,176.08999633789062,176.08999633789062,1824965
174.82000732421875,175.1999969482422,174.32000732421875,174.4199981689453,174.4199981689453,2042372
174.42999267578125,174.67999267578125,174.25,174.5749969482422,174.5749969482422,1290074
174.57000732421875,174.69000244140625,174.30999755859375,174.4600067138672,174.4600067138672,1124456
174.47000122070312,174.5,173.83999633789062,173.8800048828125,173.8800048828125,1425423
173.8699951171875,173.8800048828125,173.30999755859375,173.43499755859375,173.43499755859375,1625787
173.44000244140625,173.49000549316406,172.92999267578125,173.0399932861328,173.0399932861328,1598133
173.0399932861328,173.35000610351562,172.94000244140625,172.9499969482422,172.9499969482422,1403368
172.94000244140625,173.4600067138672,172.94000244140625,173.26649475097656,173.26649475097656,1085329
173.27000427246094,173.3800048828125,172.7100067138672,172.75,172.75,1045835
172.75999450683594,172.85000610351562,172.47999572753906,172.61000061035156,172.61000061035156,1259665
172.6197052001953,172.97000122070312,172.5399932861328,172.931396484375,172.931396484375,987395
172.9398956298828,173.17999267578125,172.8000030517578,173.10000610351562,173.10000610351562,902068
173.08999633789062,173.09500122070312,172.69000244140625,172.8300018310547,172.8300018310547,870029
172.8300018310547,173.09109497070312,172.72000122070312,173.06829833984375,173.06829833984375,853357
173.05999755859375,173.4499969482422,173.00999450683594,173.42999267578125,173.42999267578125,669020
173.43800354003906,173.64999389648438,172.8800048828125,172.8800048828125,172.8800048828125,975477
172.88499450683594,173.0500030517578,172.72000122070312,172.8000030517578,172.8000030517578,683027
172.80999755859375,173.00010681152344,172.72999572753906,172.77000427246094,172.77000427246094,609760
172.77000427246094,172.91000366210938,172.66099548339844,172.86000061035156,172.86000061035156,442282
172.86000061035156,172.89999389648438,172.60000610351562,172.61500549316406,172.61500549316406,550959
172.61500549316406,172.6300048828125,172.4149932861328,172.5,172.5,699574
172.49989318847656,172.6999969482422,172.44000244140625,172.63999938964844,172.63999938964844,540870
172.63999938964844,172.82000732421875,172.5399932861328,172.6699981689453,172.6699981689453,595757
172.67999267578125,172.77999877929688,172.5601043701172,172.57000732421875,172.57000732421875,414306
172.5800018310547,172.90499877929688,172.52999877929688,172.80889892578125,172.80889892578125,718661
172.7899932861328,173.1199951171875,172.77999877929688,172.97000122070312,172.97000122070312,528841
172.97000122070312,173.1199951171875,172.86000061035156,173.031005859375,173.031005859375,510268
173.02999877929688,173.19000244140625,172.8800048828125,173.0050048828125,173.0050048828125,468617
173.00379943847656,173.0238037109375,172.75999450683594,172.77740478515625,172.77740478515625,475854
172.77000427246094,172.91000366210938,172.7100067138672,172.86000061035156,172.86000061035156,302395
172.85989379882812,172.9698944091797,172.6999969482422,172.7209014892578,172.7209014892578,274782
172.7209014892578,172.93499755859375,172.60499572753906,172.91990661621094,172.91990661621094,430545
172.89999389648438,172.98519897460938,172.83999633789062,172.8647003173828,172.8647003173828,323796
172.85000610351562,173.0399932861328,172.67999267578125,172.69000244140625,172.69000244140625,419421
172.69500732421875,172.94000244140625,172.52000427246094,172.93499755859375,172.93499755859375,583311
172.9398956298828,173.02000427246094,172.8800048828125,173.00999450683594,173.00999450683594,342467
173.00999450683594,173.17999267578125,172.89999389648438,173.01100158691406,173.01100158691406,320004
173.00999450683594,173.2299041748047,173.0,173.21090698242188,173.21090698242188,236459
173.2100067138672,173.26669311523438,173.0399932861328,173.09500122070312,173.09500122070312,309864
173.08999633789062,173.2100067138672,173.0,173.18499755859375,173.18499755859375,301474
173.17999267578125,173.36000061035156,173.1501007080078,173.30419921875,173.30419921875,272067
173.30499267578125,173.35000610351562,173.18130493164062,173.2100067138672,173.2100067138672,227900
173.2100067138672,173.52000427246094,173.1699981689453,173.375,173.375,443757
173.3800048828125,173.389892578125,172.96009826660156,173.35000610351562,173.35000610351562,628721
173.35000610351562,173.52999877929688,173.32000732421875,173.4499969482422,173.4499969482422,322189
173.4499969482422,173.50999450683594,173.189697265625,173.1999969482422,173.1999969482422,316590
173.1999969482422,173.25999450683594,173.0749969482422,173.07899475097656,173.07899475097656,372655
173.0800018310547,173.13900756835938,172.84500122070312,172.84500122070312,172.84500122070312,442776
172.85499572753906,173.0050048828125,172.80999755859375,172.88499450683594,172.88499450683594,352520
172.88499450683594,172.94000244140625,172.64500427246094,172.69000244140625,172.69000244140625,375991
172.69000244140625,172.7100067138672,172.55999755859375,172.6300048828125,172.6300048828125,343304
172.63510131835938,172.6999969482422,172.55999755859375,172.58999633789062,172.58999633789062,329661
172.5800018310547,172.9199981689453,172.57000732421875,172.7949981689453,172.7949981689453,551489
172.7899932861328,172.8300018310547,172.7100067138672,172.8000030517578,172.8000030517578,382663
172.7949981689453,172.80479431152344,172.6300048828125,172.69000244140625,172.69000244140625,372653
172.69500732421875,172.8699951171875,172.69000244140625,172.72000122070312,172.72000122070312,345772
172.7100067138672,172.8300018310547,172.5399932861328,172.6300048828125,172.6300048828125,460624
172.6199951171875,172.6699981689453,172.47500610351562,172.48080444335938,172.48080444335938,625682
172.47999572753906,172.62989807128906,172.42999267578125,172.55999755859375,172.55999755859375,595991
172.55990600585938,172.59539794921875,172.22000122070312,172.30020141601562,172.30020141601562,539366
172.30499267578125,172.44000244140625,172.2100067138672,172.360107421875,172.360107421875,550935
172.36500549316406,172.40499877929688,172.19000244140625,172.24110412597656,172.24110412597656,429241
172.24200439453125,172.3083953857422,172.08999633789062,172.14500427246094,172.14500427246094,534063
172.13999938964844,172.24000549316406,172.0800018310547,172.19500732421875,172.19500732421875,463605
172.1999969482422,172.24000549316406,172.05999755859375,172.10000610351562,172.10000610351562,470736
172.10000610351562,172.27000427246094,172.02999877929688,172.25999450683594,172.25999450683594,651572
172.25790405273438,172.27000427246094,172.0399932861328,172.1300048828125,172.1300048828125,522904
172.125,172.32000732421875,172.0500030517578,172.30499267578125,172.30499267578125,615030
172.3000030517578,172.35000610351562,172.08999633789062,172.10499572753906,172.10499572753906,560766
172.11000061035156,172.13999938964844,171.82000732421875,171.9199981689453,171.9199981689453,1083663
171.9250030517578,171.9250030517578,171.7100067138672,171.7899932861328,171.7899932861328,776349
171.7899932861328,171.83999633789062,171.66000366210938,171.74000549316406,171.74000549316406,712502
171.74000549316406,171.90870666503906,171.72000122070312,171.7574005126953,171.7574005126953,618380
171.75999450683594,172.06649780273438,171.74000549316406,172.05999755859375,172.05999755859375,617317
172.05999755859375,172.27999877929688,172.02999877929688,172.26499938964844,172.26499938964844,783444
172.26759338378906,172.3300018310547,171.9499969482422,171.96319580078125,171.96319580078125,957389
171.97000122070312,172.21749877929688,171.80999755859375,172.10000610351562,172.10000610351562,1623085
172.10000610351562,172.30999755859375,171.88999938964844,171.89999389648438,171.89999389648438,3957337
172.6199951171875,173.0399932861328,171.99009704589844,172.10000610351562,172.10000610351562,2393950
172.10000610351562,172.4600067138672,172.0,172.39500427246094,172.39500427246094,987854
172.39999389648438,172.69000244140625,172.22000122070312,172.6199951171875,172.6199951171875,977366
172.6199951171875,172.80999755859375,171.8800048828125,171.99119567871094,171.99119567871094,1247572
172.0,172.10000610351562,171.7899932861328,171.8800048828125,171.8800048828125,1049629
171.8699951171875,171.98500061035156,171.4499969482422,171.50999450683594,171.50999450683594,1149617
171.5,171.66000366210938,171.07000732421875,171.12010192871094,171.12010192871094,1293091
171.12989807128906,171.13999938964844,170.77000427246094,170.9499969482422,170.9499969482422,1268249
170.95989990234375,170.95989990234375,170.42999267578125,170.4949951171875,170.4949951171875,1102285
170.4949951171875,170.64990234375,170.30999755859375,170.64990234375,170.64990234375,1161624
170.66000366210938,171.2899932861328,170.63999938964844,171.24000549316406,171.24000549316406,1213817
171.25,171.38999938964844,171.08999633789062,171.27000427246094,171.27000427246094,774687
171.25,171.47999572753906,170.94000244140625,171.41000366210938,171.41000366210938,718284
171.39999389648438,171.42999267578125,170.86000061035156,170.92999267578125,170.92999267578125,598385
170.92010498046875,171.07000732421875,170.8300018310547,170.89999389648438,170.89999389648438,434450
170.91000366210938,171.1699981689453,170.82000732421875,171.12010192871094,171.12010192871094,491233
171.1199951171875,171.1199951171875,170.57000732421875,170.6699981689453,170.6699981689453,660512
170.6699981689453,170.6699981689453,170.27000427246094,170.40899658203125,170.40899658203125,851745
170.40499877929688,170.74000549316406,170.3699951171875,170.58999633789062,170.58999633789062,575169
170.58999633789062,171.1300048828125,170.5800018310547,171.07000732421875,171.07000732421875,675881
171.05999755859375,171.1479034423828,170.8699951171875,170.92999267578125,170.92999267578125,495695
170.9311065673828,170.9499969482422,170.6199951171875,170.72000122070312,170.72000122070312,580199
170.72000122070312,170.92799377441406,170.64999389648438,170.77999877929688,170.77999877929688,437335
170.77499389648438,170.97500610351562,170.61000061035156,170.97500610351562,170.97500610351562,398611
170.97999572753906,171.0800018310547,170.88009643554688,171.0500030517578,171.0500030517578,377559
171.0500030517578,171.0800018310547,170.6999969482422,170.71499633789062,170.71499633789062,347145
170.6999969482422,170.72999572753906,170.40499877929688,170.41000366210938,170.41000366210938,379577
170.4199981689453,170.50999450683594,170.02000427246094,170.2866973876953,170.2866973876953,877268
170.27999877929688,170.38999938964844,170.14559936523438,170.35000610351562,170.35000610351562,531405
170.33999633789062,170.44000244140625,170.2899932861328,170.39999389648438,170.39999389648438,496310
170.40109252929688,170.41000366210938,170.13999938964844,170.17999267578125,170.17999267578125,327883
170.18499755859375,170.22999572753906,170.00999450683594,170.0500030517578,170.0500030517578,569860
170.0500030517578,170.15980529785156,169.63999938964844,169.85989379882812,169.85989379882812,1402469
169.83999633789062,169.89999389648438,169.69000244140625,169.75999450683594,169.75999450683594,579695
169.75,169.89999389648438,169.6699981689453,169.71499633789062,169.71499633789062,519557
169.7050018310547,169.89999389648438,169.6999969482422,169.83999633789062,169.83999633789062,488375
169.85000610351562,170.0399932861328,169.8000030517578,169.9499053955078,169.9499053955078,661036
169.9499969482422,170.02000427246094,169.75,169.78500366210938,169.78500366210938,809036
169.78500366210938,170.0399932861328,169.72999572753906,169.99000549316406,169.99000549316406,452778
169.99000549316406,170.11000061035156,169.92999267578125,169.9600067138672,169.9600067138672,514161
169.9499969482422,170.0,169.86990356445312,169.94500732421875,169.94500732421875,288962
169.94000244140625,169.96499633789062,169.8249969482422,169.94000244140625,169.94000244140625,295193
169.92999267578125,170.19000244140625,169.92100524902344,170.139892578125,170.139892578125,488967
170.14999389648438,170.1999969482422,169.97000122070312,170.10989379882812,170.10989379882812,337205
170.10690307617188,170.1300048828125,169.6999969482422,169.73500061035156,169.73500061035156,544353
169.74000549316406,169.91000366210938,169.6199951171875,169.72999572753906,169.72999572753906,607519
169.7301025390625,169.74000549316406,169.50999450683594,169.64999389648438,169.64999389648438,498820
169.63999938964844,169.7100067138672,169.2899932861328,169.3000030517578,169.3000030517578,678630
169.29989624023438,169.52000427246094,169.27999877929688,169.4333953857422,169.4333953857422,488709
169.42999267578125,169.52999877929688,169.30999755859375,169.42100524902344,169.42100524902344,460324
169.44000244140625,169.44000244140625,169.0500030517578,169.41000366210938,169.41000366210938,615416
169.41000366210938,169.58999633789062,169.36000061035156,169.5749969482422,169.5749969482422,445091
169.57000732421875,169.64999389648438,169.39999389648438,169.4949951171875,169.4949951171875,432352
169.49000549316406,169.52999877929688,169.31500244140625,169.5299072265625,169.5299072265625,427287
169.52999877929688,169.64999389648438,169.4199981689453,169.50999450683594,169.50999450683594,352745
169.50999450683594,169.67999267578125,169.4499969482422,169.50999450683594,169.50999450683594,418172
169.50999450683594,169.50999450683594,169.27999877929688,169.39999389648438,169.39999389648438,502478
169.39999389648438,169.58999633789062,169.3300018310547,169.35000610351562,169.35000610351562,419460
169.35000610351562,169.57989501953125,169.19500732421875,169.57000732421875,169.57000732421875,558422
169.5850067138672,170.10000610351562,169.4499969482422,170.07000732421875,170.07000732421875,635174
170.06500244140625,170.44000244140625,170.06500244140625,170.36000061035156,170.36000061035156,715912
170.36990356445312,170.49000549316406,170.3000030517578,170.49000549316406,170.49000549316406,865941
170.49000549316406,170.6658935546875,170.33999633789062,170.50990295410156,170.50990295410156,672552
170.5050048828125,170.6699981689453,170.30999755859375,170.33999633789062,170.33999633789062,563433
170.36000061035156,170.38999938964844,170.13999938964844,170.27999877929688,170.27999877929688,527229
170.27000427246094,170.41000366210938,170.1699981689453,170.1999969482422,170.1999969482422,467691
170.1999969482422,170.44000244140625,170.02999877929688,170.4250030517578,170.4250030517578,986227
170.44000244140625,170.8300018310547,170.42010498046875,170.69900512695312,170.69900512695312,994486
170.6999969482422,170.9600067138672,170.5399932861328,170.5449981689453,170.5449981689453,1050319
170.5449981689453,170.60000610351562,170.16000366210938,170.2050018310547,170.2050018310547,735953
170.2100067138672,170.34500122070312,170.16000366210938,170.2501983642578,170.2501983642578,528530
170.25,170.3800048828125,170.14999389648438,170.16000366210938,170.16000366210938,572371
170.16000366210938,170.47999572753906,170.0800018310547,170.47500610351562,170.47500610351562,835057
170.4499969482422,170.45860290527344,170.0399932861328,170.25999450683594,170.25999450683594,628485
170.25999450683594,170.2899932861328,169.82000732421875,169.99000549316406,169.99000549316406,1320077
169.99000549316406,170.1300048828125,169.9199981689453,170.10499572753906,170.10499572753906,1244676
170.11000061035156,170.3300018310547,169.75999450683594,170.28480529785156,170.28480529785156,1902734
170.27999877929688,170.4600067138672,170.13999938964844,170.42999267578125,170.42999267578125,2740146
169.33999633789062,169.8000030517578,167.6199951171875,168.8007049560547,168.8007049560547,4879010
168.8300018310547,168.8800048828125,168.0800018310547,168.59500122070312,168.59500122070312,1289130
168.60000610351562,168.97000122070312,168.2050018310547,168.3800048828125,168.3800048828125,1333227
168.36000061035156,169.2100067138672,168.27000427246094,168.6903076171875,168.6903076171875,1319142
168.69000244140625,169.69000244140625,168.6623992919922,169.66000366210938,169.66000366210938,1003095
169.6300048828125,169.65980529785156,169.34939575195312,169.61000061035156,169.61000061035156,798341
169.61000061035156,170.00999450683594,169.52000427246094,169.97999572753906,169.97999572753906,1105892
169.97999572753906,169.97999572753906,169.49000549316406,169.82000732421875,169.82000732421875,753029
169.8249969482422,169.9499969482422,169.4499969482422,169.477294921875,169.477294921875,567727
169.47500610351562,169.63900756835938,169.05999755859375,169.3300018310547,169.3300018310547,818655
169.3249969482422,169.6300048828125,169.08999633789062,169.16000366210938,169.16000366210938,592756
169.15499877929688,169.35989379882812,168.89999389648438,169.1300048828125,169.1300048828125,729654
169.13999938964844,169.17999267578125,168.69000244140625,168.97999572753906,168.97999572753906,695816
168.99000549316406,169.52000427246094,168.97999572753906,169.5,169.5,824636
169.4989013671875,169.9600067138672,169.38999938964844,169.9499969482422,169.9499969482422,744319
169.94500732421875,170.16000366210938,169.8300018310547,170.07000732421875,170.07000732421875,937265
170.06500244140625,170.10000610351562,169.86000061035156,170.03500366210938,170.03500366210938,644295
170.02999877929688,170.27000427246094,169.9700927734375,170.24899291992188,170.24899291992188,703737
170.24000549316406,170.2899932861328,169.89999389648438,169.97999572753906,169.97999572753906,675831
170.0,170.3197021484375,169.8000030517578,170.16000366210938,170.16000366210938,727451
170.16000366210938,170.27999877929688,169.9822998046875,170.25950622558594,170.25950622558594,551287
170.25,170.4394989013672,170.1403045654297,170.14999389648438,170.14999389648438,663635
170.16000366210938,170.60000610351562,170.11000061035156,170.59500122070312,170.59500122070312,625059
170.59500122070312,170.67999267578125,170.33009338378906,170.5,170.5,825444
170.5,170.83999633789062,170.49009704589844,170.74000549316406,170.74000549316406,718822
170.74000549316406,170.77000427246094,170.47079467773438,170.5399932861328,170.5399932861328,637510
170.5399932861328,170.9600067138672,170.52999877929688,170.9499969482422,170.9499969482422,582320
170.9499969482422,171.0399932861328,170.86000061035156,171.0050048828125,171.0050048828125,628357
171.02000427246094,171.44000244140625,171.00999450683594,171.41000366210938,171.41000366210938,740127
171.41799926757812,171.61810302734375,171.3300018310547,171.60000610351562,171.60000610351562,640512
171.60000610351562,171.73500061035156,171.39999389648438,171.5,171.5,698333
171.5,171.53900146484375,171.30999755859375,171.35000610351562,171.35000610351562,426507
171.33999633789062,171.7050018310547,171.27110290527344,171.631103515625,171.631103515625,491551
171.6300048828125,172.02999877929688,171.625,172.00999450683594,172.00999450683594,620598
172.0050048828125,172.0050048828125,171.5825958251953,171.58999633789062,171.58999633789062,448367
171.58999633789062,171.97000122070312,171.5399932861328,171.88999938964844,171.88999938964844,455510
171.88999938964844,171.9149932861328,171.57949829101562,171.6300048828125,171.6300048828125,402533
171.625,171.75999450683594,171.625,171.63999938964844,171.63999938964844,272006
171.64999389648438,171.7299041748047,171.60000610351562,171.67999267578125,171.67999267578125,358376
171.68499755859375,171.72000122070312,171.27499389648438,171.27999877929688,171.27999877929688,461173
171.2899932861328,171.42999267578125,171.05999755859375,171.05999755859375,171.05999755859375,380969
171.05999755859375,171.22999572753906,171.02999877929688,171.1300048828125,171.1300048828125,373058
171.13499450683594,171.27999877929688,171.0800018310547,171.11000061035156,171.11000061035156,539824
171.11500549316406,171.39999389648438,170.86000061035156,171.3800048828125,171.3800048828125,555137
171.3800048828125,171.52999877929688,171.25,171.41000366210938,171.41000366210938,413812
171.41229248046875,171.42999267578125,171.1300048828125,171.17050170898438,171.17050170898438,437376
171.17999267578125,171.4199981689453,171.16000366210938,171.3800048828125,171.3800048828125,302034
171.36000061035156,171.36000061035156,170.8800048828125,170.88999938964844,170.88999938964844,328915
170.8820037841797,170.97000122070312,170.7100067138672,170.7200927734375,170.7200927734375,472570
170.72059631347656,170.86000061035156,170.68499755859375,170.75,170.75,334050
170.7449951171875,170.77999877929688,170.42999267578125,170.49000549316406,170.49000549316406,473088
170.48500061035156,170.75999450683594,170.46499633789062,170.64500427246094,170.64500427246094,393676
170.66000366210938,170.82000732421875,170.63650512695312,170.6645965576172,170.6645965576172,299145
170.6649932861328,170.86000061035156,170.60000610351562,170.86000061035156,170.86000061035156,287517
170.86000061035156,170.8800048828125,170.625,170.6300048828125,170.6300048828125,323391
170.639892578125,170.76719665527344,170.5500030517578,170.6199951171875,170.6199951171875,369311
170.6199951171875,170.90989685058594,170.4499969482422,170.8657989501953,170.8657989501953,482750
170.8800048828125,171.0699005126953,170.85000610351562,170.9709930419922,170.9709930419922,381214
170.96510314941406,171.0399932861328,170.77850341796875,170.80880737304688,170.80880737304688,359740
170.80999755859375,171.1649932861328,170.77000427246094,171.1300048828125,171.1300048828125,505504
171.13499450683594,171.14999389648438,170.6300048828125,170.63999938964844,170.63999938964844,437819
170.6300048828125,170.63999938964844,170.30999755859375,170.57000732421875,170.57000732421875,520588
170.55999755859375,170.82989501953125,170.42999267578125,170.60499572753906,170.60499572753906,357526
170.60000610351562,170.63999938964844,170.44000244140625,170.4799041748047,170.4799041748047,328704
170.47500610351562,170.66000366210938,170.3800048828125,170.52999877929688,170.52999877929688,305316
170.5399932861328,170.75979614257812,170.42999267578125,170.75,170.75,375898
170.75,170.77999877929688,170.5500030517578,170.72999572753906,170.72999572753906,417360
170.74000549316406,170.8000030517578,170.52999877929688,170.77000427246094,170.77000427246094,331637
170.77499389648438,171.10989379882812,170.75999450683594,171.07000732421875,171.07000732421875,433258
171.07000732421875,171.36000061035156,171.0449981689453,171.2949981689453,171.2949981689453,455955
171.2899932861328,171.47999572753906,171.27999877929688,171.47000122070312,171.47000122070312,354564
171.47999572753906,171.67999267578125,171.46499633789062,171.5800018310547,171.5800018310547,516691
171.5800018310547,171.63999938964844,171.3699951171875,171.3800048828125,171.3800048828125,654974
171.389892578125,171.38999938964844,170.75999450683594,170.8000030517578,170.8000030517578,553749
170.7899932861328,170.91000366210938,170.63999938964844,170.82000732421875,170.82000732421875,633844
170.82049560546875,170.88499450683594,170.44000244140625,170.53469848632812,170.53469848632812,767070
170.53500366210938,170.8000030517578,170.47999572753906,170.67999267578125,170.67999267578125,1136806
170.67999267578125,170.9656982421875,170.57000732421875,170.69000244140625,170.69000244140625,1978399
172.02000427246094,172.6699981689453,171.8105926513672,172.00999450683594,172.00999450683594,2742827
172.0050048828125,172.27999877929688,171.82000732421875,172.11000061035156,172.11000061035156,790544
172.1300048828125,172.2899932861328,171.85000610351562,172.1199951171875,172.1199951171875,877695
172.1300048828125,172.55999755859375,171.77000427246094,172.36000061035156,172.36000061035156,1050761
172.3699951171875,172.47799682617188,172.22000122070312,172.4600067138672,172.4600067138672,623706
172.4600067138672,172.8000946044922,172.2949981689453,172.69769287109375,172.69769287109375,890366
172.6999969482422,173.07000732421875,172.64010620117188,172.67999267578125,172.67999267578125,1056830
172.72509765625,172.8300018310547,172.56199645996094,172.69000244140625,172.69000244140625,641879
172.69000244140625,172.75999450683594,172.43499755859375,172.55999755859375,172.55999755859375,665301
172.55999755859375,172.6300048828125,172.38999938964844,172.52000427246094,172.52000427246094,453478
172.52769470214844,172.60000610351562,172.0800018310547,172.10009765625,172.10009765625,559037
172.10000610351562,172.3800048828125,172.0399932861328,172.25,172.25,696883
172.27000427246094,172.61990356445312,172.2100067138672,172.46499633789062,172.46499633789062,624988
172.47000122070312,172.5800018310547,172.36000061035156,172.42999267578125,172.42999267578125,497857
172.4250030517578,172.52000427246094,172.27499389648438,172.47999572753906,172.47999572753906,392186
172.47500610351562,172.77000427246094,172.44009399414062,172.77000427246094,172.77000427246094,462895
